"uuid","A1_Metadata","A2_Metadata","A3_Metadata","description","variable_name","old_value","new_value"
"db3f6c1a-f9d3-4a4647-9a9c9e-0c46fe5d3782","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"1cf42630-6c38-4d434b-abaaad-846e57daf9b3","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"1cf42630-6c38-4d434b-abaaad-846e57daf9b3","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"1cf42630-6c38-4d434b-abaaad-846e57daf9b3","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"6e05c318-f238-4c4b40-858d87-2dcb54e9168a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"6e05c318-f238-4c4b40-858d87-2dcb54e9168a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"6e05c318-f238-4c4b40-858d87-2dcb54e9168a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"c7ed8093-523c-494f43-91989a-89516c02b37e","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"c7ed8093-523c-494f43-91989a-89516c02b37e","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"c7ed8093-523c-494f43-91989a-89516c02b37e","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"dc24a368-9b24-4a4948-949f9e-5c721d3498a6","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"dc24a368-9b24-4a4948-949f9e-5c721d3498a6","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"dc24a368-9b24-4a4948-949f9e-5c721d3498a6","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"5a07c263-5f4d-474449-9e939b-9fd7be30154a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"5a07c263-5f4d-474449-9e939b-9fd7be30154a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"5a07c263-5f4d-474449-9e939b-9fd7be30154a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"380d7264-6254-454346-b1b6b0-a817feb29c36","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"380d7264-6254-454346-b1b6b0-a817feb29c36","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"380d7264-6254-454346-b1b6b0-a817feb29c36","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"d7a8e45c-3a08-46494f-a7a0a8-18da9e7f5c63","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"d7a8e45c-3a08-46494f-a7a0a8-18da9e7f5c63","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"d7a8e45c-3a08-46494f-a7a0a8-18da9e7f5c63","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"038ad9b5-61d8-4e474a-888a81-7e5013bd6a92","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"038ad9b5-61d8-4e474a-888a81-7e5013bd6a92","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"038ad9b5-61d8-4e474a-888a81-7e5013bd6a92","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"4afb69d0-02bf-474043-a3a0aa-0cde5a63b289","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"4afb69d0-02bf-474043-a3a0aa-0cde5a63b289","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"4afb69d0-02bf-474043-a3a0aa-0cde5a63b289","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"3fdb7a65-0918-4a4046-9d9599-fd302ae7964b","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"3fdb7a65-0918-4a4046-9d9599-fd302ae7964b","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"3fdb7a65-0918-4a4046-9d9599-fd302ae7964b","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"8b194d72-4716-4b4642-9b9a96-e25f798ba34c","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"8b194d72-4716-4b4642-9b9a96-e25f798ba34c","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"8b194d72-4716-4b4642-9b9a96-e25f798ba34c","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"745389f1-3854-414946-858683-461ce7da8023","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"745389f1-3854-414946-858683-461ce7da8023","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"745389f1-3854-414946-858683-461ce7da8023","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"869f4cab-6b3a-4b434a-858e81-b7854e0ad36f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"869f4cab-6b3a-4b434a-858e81-b7854e0ad36f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"869f4cab-6b3a-4b434a-858e81-b7854e0ad36f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"089b1dc4-039b-4d454b-ada8a9-cbd692105e84","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"089b1dc4-039b-4d454b-ada8a9-cbd692105e84","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"089b1dc4-039b-4d454b-ada8a9-cbd692105e84","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"38a741d9-c429-4a4d4c-adabaa-da6c9ef235b1","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"38a741d9-c429-4a4d4c-adabaa-da6c9ef235b1","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"38a741d9-c429-4a4d4c-adabaa-da6c9ef235b1","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"35c8df2b-fa1b-47434a-aca5a1-4fb6a9530c18","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"35c8df2b-fa1b-47434a-aca5a1-4fb6a9530c18","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"35c8df2b-fa1b-47434a-aca5a1-4fb6a9530c18","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"975ad02e-57fa-404e43-88828d-1673efb25a89","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"975ad02e-57fa-404e43-88828d-1673efb25a89","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"975ad02e-57fa-404e43-88828d-1673efb25a89","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"4602cf3e-6e0c-4a484d-8c868b-89c3ae16b754","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"4602cf3e-6e0c-4a484d-8c868b-89c3ae16b754","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"4602cf3e-6e0c-4a484d-8c868b-89c3ae16b754","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"f5816e79-4835-4b4e43-a0a8aa-8a4cd6039517","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"f5816e79-4835-4b4e43-a0a8aa-8a4cd6039517","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"f5816e79-4835-4b4e43-a0a8aa-8a4cd6039517","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"e8d4fa1c-f1db-454b4f-8a8c88-ea57f968c1b4","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"e8d4fa1c-f1db-454b4f-8a8c88-ea57f968c1b4","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"e8d4fa1c-f1db-454b4f-8a8c88-ea57f968c1b4","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"560b1428-09b1-4c414f-bdbbb5-fd752069ac41","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"560b1428-09b1-4c414f-bdbbb5-fd752069ac41","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"560b1428-09b1-4c414f-bdbbb5-fd752069ac41","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"957cafbd-1ef0-454f4a-8c8786-36dc587e1f2a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"957cafbd-1ef0-454f4a-8c8786-36dc587e1f2a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"957cafbd-1ef0-454f4a-8c8786-36dc587e1f2a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"d23cf81b-2598-4d4142-808e8d-481d0359b72f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"d23cf81b-2598-4d4142-808e8d-481d0359b72f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"d23cf81b-2598-4d4142-808e8d-481d0359b72f","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"81a9e6c7-4165-474240-b7b1b2-8ead6051329b","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"81a9e6c7-4165-474240-b7b1b2-8ead6051329b","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"81a9e6c7-4165-474240-b7b1b2-8ead6051329b","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"b9e80d52-9a26-414d44-8a8380-412edbcf073a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"b9e80d52-9a26-414d44-8a8380-412edbcf073a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"b9e80d52-9a26-414d44-8a8380-412edbcf073a","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"c2a840ef-1a48-434b41-a7aea2-5cea496d1b80","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"c2a840ef-1a48-434b41-a7aea2-5cea496d1b80","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"c2a840ef-1a48-434b41-a7aea2-5cea496d1b80","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"3d2450c7-d6c9-4b4c43-b6b8b1-9ba127f0c36d","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"3d2450c7-d6c9-4b4c43-b6b8b1-9ba127f0c36d","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"3d2450c7-d6c9-4b4c43-b6b8b1-9ba127f0c36d","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"d5f92348-9407-4e494c-95989c-c50f3ab184d2","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"d5f92348-9407-4e494c-95989c-c50f3ab184d2","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"d5f92348-9407-4e494c-95989c-c50f3ab184d2","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"145cf782-3195-4b454e-b5b9b2-2ba4ec015938","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"145cf782-3195-4b454e-b5b9b2-2ba4ec015938","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"145cf782-3195-4b454e-b5b9b2-2ba4ec015938","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"5b32f6c0-3c20-444d42-b9b8bb-d5b7e698a132","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"5b32f6c0-3c20-444d42-b9b8bb-d5b7e698a132","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"5b32f6c0-3c20-444d42-b9b8bb-d5b7e698a132","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"f0ea7546-17ba-40484e-b3bfbd-a56fe371c082","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Refugees",NA
"f0ea7546-17ba-40484e-b3bfbd-a56fe371c082","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","A.1: Household displacement status","Migrants",NA
"f0ea7546-17ba-40484e-b3bfbd-a56fe371c082","a1_2","governorate_pcode","district_pcode","Invalid combinatin between A1_Metadata (type of displacement) and B2_Demographics (nationality)","B.2: What is your nationality?",NA,NA
"ab0e8c29-e837-4c4643-929a98-59b28df37ce1","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"ab0e8c29-e837-4c4643-929a98-59b28df37ce1","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"54be937c-8bca-414248-bab3b9-56af341cb7e9","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"54be937c-8bca-414248-bab3b9-56af341cb7e9","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"c35986ef-4efc-424447-989c96-e4f81d63ac50","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"c35986ef-4efc-424447-989c96-e4f81d63ac50","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"17623fed-cd29-464442-858180-96fe0b837d1a","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"17623fed-cd29-464442-858180-96fe0b837d1a","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"c683b79a-513a-4e4248-bfbbb9-e06ad7249c81","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"c683b79a-513a-4e4248-bfbbb9-e06ad7249c81","a1_1","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"74d632b9-43a6-4c4d43-9b9197-7436fbc2e598","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"74d632b9-43a6-4c4d43-9b9197-7436fbc2e598","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"3e681b94-df94-414644-b6b4b2-2fc9e31b8056","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"3e681b94-df94-414644-b6b4b2-2fc9e31b8056","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"1dc5708f-7a2c-47464f-838d8f-59db34e706c8","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"1dc5708f-7a2c-47464f-838d8f-59db34e706c8","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"b916e207-18a4-4b404f-b7b1b4-431e6ab27d9f","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"b916e207-18a4-4b404f-b7b1b4-431e6ab27d9f","a1_5","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"20481ca3-abf3-444347-a8a4af-5631eacd9f84","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"20481ca3-abf3-444347-a8a4af-5631eacd9f84","a1_4","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"f5816e79-4835-4b4e43-a0a8aa-8a4cd6039517","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"f5816e79-4835-4b4e43-a0a8aa-8a4cd6039517","a1_2","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
"bf67e349-dabf-4f4048-beb4b7-ed67932b5140","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.5: Does your shelter or household have any of the following damage?","No, there is no damage to our shelter/household",NA
"bf67e349-dabf-4f4048-beb4b7-ed67932b5140","a1_3","governorate_pcode","district_pcode","Invalid combination E5_ShelterNFICCCM (shelter with no damage) and E1d_ShelterNFICCCM (Shelter fully destroyed)","E.1d: OBSERVATION: What is the state of the shelter? ","Fully destroyed (Housing unit is totally in rubble or where at least 50% of the structure of the shelter has incurred severe damage and cannot be repaired)",NA
